irwinid,fire_name,agency,year_,alarm_date,cont_date,fire_duration,duration_bucket,c_method,objective,cause,gis_acres,centroid,lat,lon
{DACBB7FE-2E2D-42FF-8D7B-A952F0CCACAF},NONAME,BLM,2023.0,2023-08-05 07:00:00,2023-08-08 07:00:00,3.0,0–5 days (initial attack),2.0,1.0,14,1113.898,POINT (-117.9349032862466 35.773458485432776),35.773458485432776,-117.9349032862466
{0F0D0088-B58E-4ABE-BB1D-24FA874DD8FB},CORRAL,USF,2023.0,2023-08-15 07:00:00,2023-11-14 08:00:00,91.0,46–95 days (long duration),7.0,1.0,14,1090.281,POINT (-124.00435730972045 41.94030931949948),41.94030931949948,-124.00435730972045
{E93486B0-39D5-4B9E-B3D6-5E951D66A141},PILOT,CDF,2023.0,2023-08-15 07:00:00,2023-09-02 07:00:00,18.0,15–45 days (extended attack),2.0,1.0,1,1055.172,POINT (-123.67005356699049 40.67239789612631),40.67239789612631,-123.67005356699049
{EA00B1B4-5871-4C87-AB80-9B68D5098CD0},DISTRICT,CCO,2023.0,2023-07-07 07:00:00,2023-07-12 07:00:00,5.0,0–5 days (initial attack),2.0,1.0,14,1043.665,POINT (-118.89999900063003 34.890260970672834),34.890260970672834,-118.89999900063003
{D7FDF4ED-E454-4CC5-BAC9-DB6B2046AF8E},GEOLOGY,NPS,2023.0,2023-06-10 07:00:00,2023-06-18 07:00:00,8.0,6–14 days (short duration),3.0,,10,1033.308,POINT (-116.04543166837324 33.90551449870594),33.90551449870594,-116.04543166837324
{7FE57EDC-93C7-47C1-BAE2-F902D1954569},PIKA,NPS,2023.0,2023-06-29 07:00:00,2023-08-15 07:00:00,47.0,46–95 days (long duration),3.0,2.0,1,841.0,POINT (-119.56300771430911 37.772661243260565),37.772661243260565,-119.56300771430911
{3284A781-DB05-4C68-BC34-863573CAAF5A},PEAK,USF,2023.0,2023-09-11 07:00:00,2023-11-16 08:00:00,66.0,46–95 days (long duration),6.0,1.0,14,836.8499,POINT (-119.91347082420793 38.22980747672383),38.22980747672383,-119.91347082420793
{7522EB1D-5199-4031-9408-85EAAF4B166E},RANCH,CDF,2023.0,2023-08-15 07:00:00,2023-08-28 07:00:00,13.0,6–14 days (short duration),7.0,1.0,1,792.9697,POINT (-121.51224048445431 41.24657017278718),41.24657017278718,-121.51224048445431
{7625C990-74F8-4D67-AE6A-604064972AA9},LOST,NPS,2023.0,2023-08-15 07:00:00,2023-09-11 07:00:00,27.0,15–45 days (extended attack),7.0,1.0,1,739.8182,POINT (-123.97096922412138 41.31182982246897),41.31182982246897,-123.97096922412138
{5DBB1F90-362D-4EAC-BED4-7B0B16D17FAD},BITTER,CDF,2023.0,2023-08-15 07:00:00,2023-08-16 07:00:00,1.0,0–5 days (initial attack),1.0,1.0,10,695.1143,POINT (-120.07668647373866 35.46347721182617),35.46347721182617,-120.07668647373866
{816563E9-AE8A-41CE-9A6E-21D38AC43D32},PRESCOTT,USF,2023.0,2023-08-15 07:00:00,2023-11-14 08:00:00,91.0,46–95 days (long duration),7.0,1.0,14,599.3448,POINT (-123.68944230492662 41.72752660003046),41.72752660003046,-123.68944230492662
{92EBA8D8-A7B1-4BA0-B3B9-505B46B912DF},DIAMOND,USF,2023.0,2023-08-15 07:00:00,2023-11-14 08:00:00,91.0,46–95 days (long duration),7.0,1.0,14,550.0559,POINT (-123.96341341842783 41.9406791696505),41.9406791696505,-123.96341341842783
{B4242042-2EFE-435F-A36A-6B59D7A2024A},ROUND,CCO,2023.0,2023-07-03 07:00:00,2023-07-03 07:00:00,0.0,,1.0,1.0,14,536.0197,POINT (-118.96428020894292 35.62025955490013),35.62025955490013,-118.96428020894292
{CC12CC5A-906C-47FD-9F49-4F0BC4638BEF},ROCK,CDF,2023.0,2023-08-09 07:00:00,2023-08-10 07:00:00,1.0,0–5 days (initial attack),1.0,1.0,14,531.0221,POINT (-117.1322272030041 33.87807391310862),33.87807391310862,-117.1322272030041
{44773D0C-F5B6-4413-BAE1-4C929BF9E912},MOSQUITO,USF,2022.0,2022-09-07 07:00:00,2022-10-22 07:00:00,45.0,15–45 days (extended attack),3.0,1.0,9,76771.45,POINT (-120.67538873964286 39.02225624041545),39.02225624041545,-120.67538873964286
{4630026A-7802-477E-9133-E094C32E8D8C},MCKINNEY,USF,2022.0,2022-07-29 07:00:00,2022-11-11 08:00:00,105.0,95+ days (campaign fire),3.0,1.0,14,60102.26,POINT (-122.84118640778027 41.81364210774954),41.81364210774954,-122.84118640778027
{63341D1A-DA35-4F72-9207-43688381FBA4},CAMPBELL,USF,2022.0,2022-08-05 07:00:00,2022-09-09 07:00:00,35.0,15–45 days (extended attack),3.0,1.0,14,30132.85,POINT (-123.55317445536281 40.948067498203194),40.948067498203194,-123.55317445536281
{A4DEF98D-98F0-46AC-A17B-9F7AD6116CE3},FAIRVIEW,CDF,2022.0,2022-09-06 07:00:00,2022-09-30 07:00:00,24.0,15–45 days (extended attack),1.0,1.0,14,28097.87,POINT (-116.85655699021844 33.67118291207367),33.67118291207367,-116.85655699021844
{09A76C17-511F-40B6-A006-8531DF0C33AC},OAK,CDF,2022.0,2022-07-22 07:00:00,2022-08-10 07:00:00,19.0,15–45 days (extended attack),3.0,1.0,14,18957.5,POINT (-119.86680811917488 37.54183183004852),37.54183183004852,-119.86680811917488
{EE462846-A630-4A0A-B273-B2D4D9F3D208},MOUNTAIN,CDF,2022.0,2022-09-02 07:00:00,2022-10-02 07:00:00,30.0,15–45 days (extended attack),7.0,1.0,14,13440.71,POINT (-122.66028032330678 41.46159618146051),41.46159618146051,-122.66028032330678
{C403F1AF-8762-41CE-A75E-5A4508B122E2},AMMON,USF,2022.0,2022-08-05 07:00:00,2022-09-06 07:00:00,32.0,15–45 days (extended attack),3.0,1.0,14,11464.9,POINT (-123.64819688679559 40.83322059965289),40.83322059965289,-123.64819688679559
{1E643C3B-3BE4-4669-892B-CF82B46FA820},RED,NPS,2022.0,2022-08-04 07:00:00,2022-11-06 07:00:00,94.0,46–95 days (long duration),3.0,2.0,1,8432.419,POINT (-119.48473169542669 37.66564569942412),37.66564569942412,-119.48473169542669
{CBF463F1-943D-43FC-A4E5-D50647817B6F},YETI,USF,2022.0,2022-07-30 07:00:00,2022-09-03 07:00:00,35.0,15–45 days (extended attack),3.0,1.0,14,7886.011,POINT (-123.26878881304282 41.84075452571683),41.84075452571683,-123.26878881304282
{6982B546-8980-4FF2-B71B-A6D54A74689E},LOST LAKE,BIA,2022.0,2022-05-26 07:00:00,2022-06-05 07:00:00,10.0,6–14 days (short duration),7.0,,14,5856.573,POINT (-114.46580728521543 34.0182511083022),34.0182511083022,-114.46580728521543
{0AA067F2-E9B8-426B-BBDE-F9DC2A00A95F},BARNES,USF,2022.0,2022-09-07 07:00:00,2022-11-01 07:00:00,55.0,46–95 days (long duration),7.0,1.0,1,5840.575,POINT (-120.26536760796677 41.87078806992406),41.87078806992406,-120.26536760796677
{E27C88E9-90B0-4557-8DB3-3ED1232D95A0},ROUTE,CCO,2022.0,2022-08-31 07:00:00,2022-09-07 07:00:00,7.0,6–14 days (short duration),7.0,1.0,14,5227.923,POINT (-118.6440581496992 34.545428150283854),34.545428150283854,-118.6440581496992
{F8770EE9-DD20-421D-B4BB-637EA51F028A},WASHBURN,NPS,2022.0,2022-07-07 07:00:00,2022-09-30 07:00:00,85.0,46–95 days (long duration),3.0,1.0,7,4886.124,POINT (-119.5850762636832 37.523871329972835),37.523871329972835,-119.5850762636832
{984CC819-3E50-4361-9028-C04AC66C5230},ELECTRA,CDF,2022.0,2022-07-04 07:00:00,2022-07-28 07:00:00,24.0,15–45 days (extended attack),1.0,1.0,14,4466.222,POINT (-120.65189112889263 38.33805107578814),38.33805107578814,-120.65189112889263
{0ED8C05A-7613-4BDD-8AF2-FD9A98F97ADA},BORDER 32,CDF,2022.0,2022-08-31 07:00:00,2022-09-05 07:00:00,5.0,0–5 days (initial attack),3.0,1.0,14,4456.34,POINT (-116.66508772062082 32.60894550558793),32.60894550558793,-116.66508772062082
{7AFEDAC3-F210-4FFC-8F27-99560E4BADF6},AIRPORT,CDF,2022.0,2022-02-16 08:00:00,2022-02-26 08:00:00,10.0,6–14 days (short duration),3.0,1.0,14,4140.06,POINT (-118.30819640805326 37.276482825421404),37.276482825421404,-118.30819640805326
{DE35B33D-13C4-409B-8D7C-62B3AAB78550},MILL,CDF,2022.0,2022-09-02 07:00:00,2022-09-11 07:00:00,9.0,6–14 days (short duration),7.0,1.0,14,3939.382,POINT (-122.39226936473509 41.478144930448025),41.478144930448025,-122.39226936473509
{99B90DBC-6F1A-4494-B5C6-9CFDF335492A},RODGERS,NPS,2022.0,2022-08-08 07:00:00,2022-11-06 07:00:00,90.0,46–95 days (long duration),3.0,2.0,1,2839.684,POINT (-119.52590701508682 37.959412703277394),37.959412703277394,-119.52590701508682
{BEE8A0A3-0C2B-4E2B-B073-77C39EC9FA9C},THUNDER,CCO,2022.0,2022-06-22 07:00:00,2022-07-03 07:00:00,11.0,6–14 days (short duration),1.0,1.0,1,2465.185,POINT (-118.89660091094625 34.92418832847016),34.92418832847016,-118.89660091094625
{F3705FA2-72E3-4E2A-BBE0-EA04D37FAE54},SUMMIT,NPS,2022.0,2022-08-03 07:00:00,2022-10-19 07:00:00,77.0,46–95 days (long duration),7.0,2.0,1,1394.44,POINT (-118.64558556490579 36.32606889481877),36.32606889481877,-118.64558556490579
{E759843C-DE2F-4B80-B76B-D8E8C43FCB00},RADFORD ,USF,2022.0,2022-09-05 07:00:00,2022-11-09 08:00:00,65.0,46–95 days (long duration),7.0,1.0,9,1079.279,POINT (-116.88379007142107 34.21287343333201),34.21287343333201,-116.88379007142107
{B5D8929C-9C4A-4DE6-A4DC-C9C69A412C35},RICES,CDF,2022.0,2022-06-28 07:00:00,2022-07-13 07:00:00,15.0,15–45 days (extended attack),1.0,1.0,15,920.9178,POINT (-121.17993534240182 39.32354216674529),39.32354216674529,-121.17993534240182
{ADA7FE96-1CC0-4FBB-ADB5-138D07B676C0},SHEEP,USF,2022.0,2022-06-12 07:00:00,2022-06-19 07:00:00,7.0,6–14 days (short duration),7.0,1.0,14,865.1371,POINT (-117.61146797300346 34.366782177224415),34.366782177224415,-117.61146797300346
{E0E3B572-6D04-49D6-AAD2-E284F35F463C},FORK,CDF,2022.0,2022-09-07 07:00:00,2022-09-13 07:00:00,6.0,6–14 days (short duration),3.0,1.0,10,818.4309,POINT (-119.492875419571 37.21438640967867),37.21438640967867,-119.492875419571
{AB4FCB89-2F15-4E68-A215-206FD00FD4F1},COLORADO,CDF,2022.0,2022-01-21 08:00:00,2022-02-02 08:00:00,12.0,6–14 days (short duration),1.0,1.0,5,687.4208,POINT (-121.89211750640496 36.384958668258996),36.384958668258996,-121.89211750640496
{1DD71020-2935-4155-83F2-BED1206C27D0},EDMONSTON,CCO,2022.0,2022-05-19 07:00:00,2022-05-24 07:00:00,5.0,0–5 days (initial attack),1.0,1.0,14,682.0379,POINT (-118.84642195643795 34.924609548560426),34.924609548560426,-118.84642195643795
{055F1E57-2DFF-4452-B0AB-71B1E553F1C3},RANCHO,CDF,2022.0,2022-06-13 07:00:00,2022-06-19 07:00:00,6.0,6–14 days (short duration),1.0,1.0,14,589.8671,POINT (-122.45693126611933 39.991242066260995),39.991242066260995,-122.45693126611933
{78AD5955-B579-4F53-86BB-ADB88138D81F},BORDER 13,CDF,2022.0,2022-06-13 07:00:00,2022-06-17 07:00:00,4.0,0–5 days (initial attack),7.0,1.0,7,568.2128,POINT (-116.70418109189005 32.580194711681045),32.580194711681045,-116.70418109189005
{D532043A-0EC6-4DD5-A7CB-805CDA111B1D},JIM,USF,2022.0,2022-03-02 08:00:00,2022-03-27 07:00:00,24.0,15–45 days (extended attack),7.0,1.0,14,552.538,POINT (-117.5145655209856 33.70402144285161),33.70402144285161,-117.5145655209856
{04824D84-B936-4E75-AF75-4B11BFDD01C3},TESLA,CDF,2022.0,2022-06-23 07:00:00,2022-06-23 07:00:00,0.0,,1.0,1.0,10,551.7821,POINT (-121.60904337764165 37.644664099597215),37.644664099597215,-121.60904337764165
{E9DB628D-DFB7-4C85-BCD6-1254574D946B},DIXIE,CDF,2021.0,2021-07-14 07:00:00,2021-10-25 07:00:00,103.0,95+ days (campaign fire),7.0,1.0,11,963405.4,POINT (-121.05022741565588 40.21160525409686),40.21160525409686,-121.05022741565588
{9CF3A69A-A888-4BCD-AA7A-703D75D47E78},MONUMENT,USF,2021.0,2021-07-31 07:00:00,2021-11-03 07:00:00,95.0,46–95 days (long duration),7.0,1.0,1,223107.9,POINT (-123.25428273845668 40.732664663462806),40.732664663462806,-123.25428273845668
{E6C053C8-A346-43FB-9C29-632BC7536717},CALDOR,USF,2021.0,2021-08-15 07:00:00,2021-11-18 08:00:00,95.0,46–95 days (long duration),7.0,1.0,14,221786.4,POINT (-120.30968937091785 38.706034993901966),38.706034993901966,-120.30968937091785
{0B29DF1A-7790-44CB-B735-ABDEAE0615CC},RIVER COMPLEX,USF,2021.0,2021-07-31 07:00:00,2021-10-25 07:00:00,86.0,46–95 days (long duration),7.0,1.0,1,199354.1,POINT (-122.98680358098706 41.11980719473927),41.11980719473927,-122.98680358098706
{4098977E-B34D-40C3-8F34-2B913217503A},ANTELOPE,USF,2021.0,2021-08-01 07:00:00,2022-01-03 08:00:00,155.0,95+ days (campaign fire),7.0,1.0,1,145631.8,POINT (-121.76787391143763 41.62397083933744),41.62397083933744,-121.76787391143763
{938686BB-0F52-47B2-B077-EB307941D939},MCFARLAND,USF,2021.0,2021-07-30 07:00:00,2021-10-26 07:00:00,88.0,46–95 days (long duration),3.0,1.0,1,122447.7,POINT (-122.90388511596751 40.27279805949309),40.27279805949309,-122.90388511596751
{33088F36-F802-4500-86A4-82DA6A62425F},SUGAR,USF,2021.0,2021-07-02 07:00:00,2021-10-28 07:00:00,118.0,95+ days (campaign fire),7.0,1.0,14,105003.9,POINT (-120.17932232964316 39.93586977334146),39.93586977334146,-120.17932232964316
{ACD5C207-BB83-4419-977D-3F64778081A3},WINDY,BIA,2021.0,2021-09-10 07:00:00,2021-11-11 08:00:00,62.0,46–95 days (long duration),7.0,1.0,1,97528.27,POINT (-118.600680196486 35.980757193485346),35.980757193485346,-118.600680196486
{D294B9CA-4CE7-46C5-874B-E12EBE925E1F},MCCASH,USF,2021.0,2021-08-01 07:00:00,2021-10-27 07:00:00,87.0,46–95 days (long duration),7.0,1.0,1,94970.47,POINT (-123.3557452703339 41.56249196623068),41.56249196623068,-123.3557452703339
{499D6545-2A19-458A-8C7C-554932C6B86E},KNP Complex,NPS,2021.0,2021-09-10 07:00:00,2021-12-16 08:00:00,97.0,95+ days (campaign fire),7.0,1.0,1,88257.13,POINT (-118.81640174240214 36.5728471611416),36.5728471611416,-118.81640174240214
{B30866D5-FE66-4103-9B00-07ABE902A13F},TAMARACK,USF,2021.0,2021-07-04 07:00:00,2021-10-26 07:00:00,114.0,95+ days (campaign fire),7.0,1.0,1,67054.51,POINT (-119.73168798801943 38.71763667070951),38.71763667070951,-119.73168798801943
{7E9BE942-1E0A-4350-9650-F71A3D17EB10},FRENCH,BLM,2021.0,2021-08-18 07:00:00,2021-10-19 07:00:00,62.0,46–95 days (long duration),7.0,1.0,14,26535.06,POINT (-118.56572434221134 35.693098905729414),35.693098905729414,-118.56572434221134
{A7F01FAF-7092-49EF-9D1E-154FBCA30808},LAVA,USF,2021.0,2021-06-25 07:00:00,2021-10-26 07:00:00,123.0,95+ days (campaign fire),7.0,1.0,1,26328.9,POINT (-122.28128722920441 41.480111490744065),41.480111490744065,-122.28128722920441
{B6304F5D-0658-49A8-BE97-64D4B17E7833},ALISAL,USF,2021.0,2021-10-11 07:00:00,2021-12-01 08:00:00,51.0,46–95 days (long duration),7.0,1.0,1,16953.24,POINT (-120.10269911442988 34.493942515983406),34.493942515983406,-120.10269911442988
{403B847B-B915-478A-87F0-1D8013C54B18},SALT,USF,2021.0,2021-06-30 07:00:00,2021-10-26 07:00:00,118.0,95+ days (campaign fire),4.0,1.0,2,12599.14,POINT (-122.35889832994694 40.91094704477168),40.91094704477168,-122.35889832994694
{5C2D3644-5266-4028-A593-F66AA0791D54},TENNANT,USF,2021.0,2021-06-28 07:00:00,2022-01-03 08:00:00,189.0,95+ days (campaign fire),3.0,1.0,14,10591.03,POINT (-122.04278574384743 41.717349639628544),41.717349639628544,-122.04278574384743
{D3A00541-DBCB-4519-8B77-B9B4DFEDDD0B},RIVER,CDF,2021.0,2021-07-11 07:00:00,2021-07-19 07:00:00,8.0,6–14 days (short duration),8.0,1.0,14,9655.188,POINT (-119.83052838769726 37.33134547875346),37.33134547875346,-119.83052838769726
{751BAEA9-D0BC-43AF-AE3E-34CBFB059110},WALKERS,USF,2021.0,2021-08-15 07:00:00,2021-12-08 08:00:00,115.0,95+ days (campaign fire),7.0,1.0,1,8778.784,POINT (-118.54691649835776 36.30774786383653),36.30774786383653,-118.54691649835776
{0EC52428-9E20-46D4-B4C8-AFCD50F9DDA2},FAWN,CDF,2021.0,2021-09-22 07:00:00,2021-09-29 07:00:00,7.0,6–14 days (short duration),3.0,1.0,7,8576.493,POINT (-122.28504002112277 40.7194779799095),40.7194779799095,-122.28504002112277
{4F0C331F-A20F-4949-8CBE-4F2717DD02DA},SOUTHERN,CDF,2021.0,2021-05-02 07:00:00,2022-05-06 07:00:00,369.0,,7.0,1.0,2,5365.902,POINT (-116.46603449317462 32.98152898327764),32.98152898327764,-116.46603449317462
{2D98ADAA-65B2-4E85-BDF5-FED3B385269D},DEXTER,USF,2021.0,2021-07-12 07:00:00,2021-11-01 07:00:00,112.0,95+ days (campaign fire),7.0,1.0,1,2967.832,POINT (-118.86885656415876 37.809834191428145),37.809834191428145,-118.86885656415876
{4663977B-C875-4CC9-B8A6-9724F584B598},WILLOW,USF,2021.0,2021-06-17 07:00:00,2021-07-12 07:00:00,25.0,15–45 days (extended attack),7.0,1.0,9,2877.869,POINT (-121.54599039124848 36.20766598717554),36.20766598717554,-121.54599039124848
{CD496AEC-A7E7-4F99-A9B2-C7501A1C0A2D},RIVER,CDF,2021.0,2021-08-04 07:00:00,2021-08-13 07:00:00,9.0,6–14 days (short duration),7.0,1.0,14,2618.794,POINT (-120.98016575318219 39.11582409080634),39.11582409080634,-120.98016575318219
{7403EA1B-4848-40F6-9EAD-958679EC2A7A},MOJAVE,NPS,2021.0,2021-06-17 07:00:00,2021-06-25 07:00:00,8.0,6–14 days (short duration),1.0,1.0,1,2490.498,POINT (-115.75820580821818 35.362888038265254),35.362888038265254,-115.75820580821818
{A722E0FB-C96C-40F8-A762-C6C8B7CF8966},KNOB,USF,2021.0,2021-08-29 07:00:00,2021-10-20 07:00:00,52.0,46–95 days (long duration),7.0,1.0,14,2421.245,POINT (-123.62794007458638 40.9045912245692),40.9045912245692,-123.62794007458638
{BC9AFF27-7865-4592-B930-EC465BBC88CB},TILTILL,NPS,2021.0,2021-07-31 07:00:00,2021-08-15 07:00:00,15.0,15–45 days (extended attack),7.0,2.0,1,2348.53,POINT (-119.70066332989377 37.995493207366245),37.995493207366245,-119.70066332989377
{8AA7C284-8414-4FB2-B720-562A4C25EBA1},PEAK,BLM,2021.0,2021-07-20 07:00:00,2021-07-31 07:00:00,11.0,6–14 days (short duration),7.0,1.0,14,2096.645,POINT (-118.40579843834568 35.42099683161385),35.42099683161385,-118.40579843834568
,SHELL,CCO,2021.0,2021-06-27 07:00:00,2021-07-02 07:00:00,5.0,0–5 days (initial attack),1.0,1.0,14,1828.035,POINT (-118.90862792016213 34.901316561718396),34.901316561718396,-118.90862792016213
{4AD24859-CB08-47E7-86EC-A4CF71191E75},CHAPARRAL,USF,2021.0,2021-08-28 07:00:00,2021-09-09 07:00:00,12.0,6–14 days (short duration),3.0,1.0,9,1427.293,POINT (-117.38328885761783 33.49160299164578),33.49160299164578,-117.38328885761783
{5772D343-40DD-45A9-8F88-7ABDD560A165},OWENS,BLM,2021.0,2021-05-01 07:00:00,2021-05-01 07:00:00,0.0,,4.0,1.0,9,1390.015,POINT (-117.90932234311154 35.70060809683374),35.70060809683374,-117.90932234311154
{CBB8FC48-32C9-4523-9EE0-347E4D02EB29},NETTLE ,BIA,2021.0,2021-06-18 07:00:00,2021-07-16 07:00:00,28.0,15–45 days (extended attack),3.0,1.0,14,1265.746,POINT (-118.76296044200775 36.00451738598612),36.00451738598612,-118.76296044200775
,PALISADES,LRA,2021.0,2021-05-15 07:00:00,2021-05-21 07:00:00,6.0,6–14 days (short duration),1.0,1.0,14,1202.648,POINT (-118.56941814220113 34.0964872469812),34.0964872469812,-118.56941814220113
,EAST FORK,USF,2021.0,2021-07-01 07:00:00,2021-07-11 07:00:00,10.0,6–14 days (short duration),3.0,1.0,1,1135.744,POINT (-119.73540831811692 38.7655069078479),38.7655069078479,-119.73540831811692
{9654075F-593F-465C-90DC-78F372FBA135},SARGENT,CDF,2021.0,2021-05-30 07:00:00,2021-05-31 07:00:00,1.0,0–5 days (initial attack),7.0,1.0,5,1117.899,POINT (-120.77080686012035 36.00894221829872),36.00894221829872,-120.77080686012035
{3C190854-1E3D-4D2A-9CA7-85CBD03DF944},SIERRA,DOD,2021.0,2021-06-09 07:00:00,2021-06-11 07:00:00,2.0,0–5 days (initial attack),7.0,1.0,14,968.2691,POINT (-117.35362626968184 33.322855331768146),33.322855331768146,-117.35362626968184
{7C9AC1EE-C688-472D-9705-FE4178D3DE5C},INTANKO,CDF,2021.0,2021-06-08 07:00:00,2021-06-16 07:00:00,8.0,6–14 days (short duration),1.0,1.0,14,938.9399,POINT (-121.32340567218058 39.101085366251944),39.101085366251944,-121.32340567218058
{2449539E-6332-41D9-BAB7-DDFD690DC810},LUKENS,NPS,2021.0,2021-07-01 07:00:00,2021-08-19 07:00:00,49.0,46–95 days (long duration),7.0,2.0,1,918.1719,POINT (-119.63306495131773 37.85997676683607),37.85997676683607,-119.63306495131773
{94CC574A-B0B6-422B-B399-6431FC4FC5A1},JUNIPER,USF,2021.0,2021-07-05 07:00:00,2021-07-21 07:00:00,16.0,15–45 days (extended attack),5.0,1.0,1,882.0248,POINT (-120.63825398163588 41.82590510540901),41.82590510540901,-120.63825398163588
{EFE986E6-1FB5-4072-ACA1-707C80363D98},REFUGE,LRA,2021.0,2021-03-27 07:00:00,2021-03-29 07:00:00,2.0,0–5 days (initial attack),1.0,1.0,18,873.3917,POINT (-121.61872772700686 41.940829994967196),41.940829994967196,-121.61872772700686
{7004765C-68A1-4A89-AD4F-6F7C6F7663FE},TUMBLEWEED,CCO,2021.0,2021-07-04 07:00:00,2021-07-08 07:00:00,4.0,0–5 days (initial attack),1.0,1.0,14,856.8701,POINT (-118.82352766451989 34.76560759047982),34.76560759047982,-118.82352766451989
,WILLOW VALLEY,BLM,2021.0,2021-08-12 07:00:00,2021-08-31 07:00:00,19.0,15–45 days (extended attack),3.0,1.0,1,823.8505,POINT (-121.08053663438183 42.00167202555933),42.00167202555933,-121.08053663438183
{AC34C5D2-D3D5-49C3-8CDD-A49E4B8E2186},SOUTH,CDF,2021.0,2021-08-25 07:00:00,2021-09-02 07:00:00,8.0,6–14 days (short duration),3.0,1.0,14,810.9695,POINT (-117.44772634411879 34.19479031060618),34.19479031060618,-117.44772634411879
{AF603979-4526-4EA0-9A72-EE8D9057EDE8},COW,CDF,2021.0,2021-06-20 07:00:00,2021-06-26 07:00:00,6.0,6–14 days (short duration),3.0,1.0,2,761.1113,POINT (-122.11332293710171 40.54731163583009),40.54731163583009,-122.11332293710171
{FF90CD09-752E-4F94-8BE4-2CCFFEA97795},BONITA,CDF,2021.0,2021-01-15 08:00:00,2021-03-10 08:00:00,54.0,46–95 days (long duration),6.0,1.0,14,681.1813,POINT (-116.69779890931065 33.706024867678956),33.706024867678956,-116.69779890931065
{7BEC06E6-A083-4ADF-9D19-468CB9E334DB},WOLF,CCO,2021.0,2021-01-19 08:00:00,2021-01-20 08:00:00,1.0,0–5 days (initial attack),4.0,1.0,14,674.1259,POINT (-119.14857343579556 34.99704997291425),34.99704997291425,-119.14857343579556
{DF941BFA-7C99-450B-A789-BC3C3C24B5FC},AIROLA,CDF,2021.0,2021-08-25 07:00:00,2021-08-26 07:00:00,1.0,0–5 days (initial attack),1.0,1.0,14,644.3386,POINT (-120.45059929633017 38.06154101222678),38.06154101222678,-120.45059929633017
{29A84861-D1CA-4C82-B8FD-62D45AE512D6},INYO CREEK,USF,2021.0,2021-06-19 07:00:00,2021-07-06 07:00:00,17.0,15–45 days (extended attack),3.0,1.0,1,601.6085,POINT (-118.20698428406992 36.58915704876457),36.58915704876457,-118.20698428406992
{65EB9E58-415E-418B-A300-F784BFED0000},ALABAMA,CDF,2021.0,2021-06-18 07:00:00,2021-06-21 07:00:00,3.0,0–5 days (initial attack),1.0,1.0,1,566.5927,POINT (-118.19628428542782 36.62290217729733),36.62290217729733,-118.19628428542782
{CF0E9AEC-A309-402F-BD49-0398140FC2F4},OVERLAND,CDF,2021.0,2021-06-19 07:00:00,2021-06-24 07:00:00,5.0,0–5 days (initial attack),7.0,1.0,4,559.1455,POINT (-116.37511646597243 32.86738909701245),32.86738909701245,-116.37511646597243
{7868868C-D03D-489A-AD12-514C48E537E0},NORTH,CCO,2021.0,2021-04-28 07:00:00,2021-04-30 07:00:00,2.0,0–5 days (initial attack),1.0,1.0,14,552.1964,POINT (-118.5791955831177 34.46948128678732),34.46948128678732,-118.5791955831177
{C8D93D6C-63DC-4301-9AEE-964061E7D04D},GUNNISON,CDF,2021.0,2021-05-08 07:00:00,2021-05-12 07:00:00,4.0,0–5 days (initial attack),1.0,1.0,2,548.9937,POINT (-121.88901423229936 39.86105279756285),39.86105279756285,-121.88901423229936
{057F3945-7D3E-4AF0-B9FE-6D55CC8ED16B},DOTTA,USF,2021.0,2021-06-30 07:00:00,2021-07-22 07:00:00,22.0,15–45 days (extended attack),8.0,1.0,14,531.91,POINT (-120.3685926104321 39.92225645252385),39.92225645252385,-120.3685926104321
{ED523856-70C2-4D84-9ECD-F80E710AEE30},MILE,CDF,2021.0,2021-05-27 07:00:00,2021-05-28 07:00:00,1.0,0–5 days (initial attack),1.0,1.0,7,507.8524,POINT (-120.82817626719124 37.87890505749619),37.87890505749619,-120.82817626719124
